PLAYER_ID,name,team,height,weight,age,gp,min_pg,total_min,ppg,ts_pct,fg2_pct,fg2a,fg3_pct,fg3a,on_ball_def_fg_pct,interior_def_fg_pct,perimeter_def_fg_pct,avg_speed,blk,reb,ast,tov,net_off_rating,stl,net_def_rating,combine_max_vertical,combine_lane_agility,charges_drawn,loose_balls_recovered,box_outs
1630551,Justin Champagnie,WAS,78,206,24.0,62,21.6,1340.5333333333333,8.8,0.614,0.6285714285714287,3.4999999999999996,0.383,3.1,0.431,0.534,0.342,4.44,0.6,5.7,1.0,0.9,3.1999999999999886,1.0,-0.6000000000000085,35.0,11.94,0.0,0.44,0.32
1642348,Justin Edwards,PHI,79,203,21.0,44,26.2,1154.72,10.1,0.559,0.5348837209302325,4.3,0.363,4.3,0.493,0.668,0.395,4.22,0.4,3.4,1.6,1.1,2.0,1.0,9.299999999999997,32.5,12.07,0.02,0.49,0.37
1631303,Justin Minaya,POR,77,205,26.0,19,5.3,100.67333333333333,0.9,0.411,0.5,0.6000000000000001,0.2,0.5,0.521,0.75,0.267,4.78,0.1,0.5,0.4,0.3,-16.299999999999997,0.3,-12.0,,,0.0,0.13,0.13
203994,Jusuf Nurkić,CHA,84,290,30.0,51,20.8,1062.8266666666666,8.9,0.555,0.5624999999999999,4.800000000000001,0.305,2.1,0.472,0.55,0.392,4.13,0.7,7.8,2.3,1.9,-4.299999999999997,0.8,2.0,,,0.0,0.78,1.82
1630231,KJ Martin,UTA,78,215,24.0,43,21.2,911.4983333333333,6.4,0.618,0.6764705882352942,3.4000000000000004,0.259,1.3,0.433,0.573,0.322,4.16,0.5,2.9,1.1,0.6,2.4000000000000057,0.4,-5.1000000000000085,38.5,11.93,0.0,0.41,0.46
1642354,KJ Simpson,CHA,72,189,22.0,36,23.4,842.0833333333334,7.8,0.437,0.41666666666666663,4.800000000000001,0.254,3.6,0.528,0.66,0.41,4.34,0.2,3.0,3.1,1.6,-6.5,0.9,1.7000000000000028,40.5,10.49,0.03,0.5,0.17
1630539,Kai Jones,DAL,83,221,24.0,40,11.7,468.37,5.0,0.804,0.8461538461538461,2.6,0.2,0.1,0.478,0.588,0.408,4.53,0.6,3.1,0.6,0.5,1.6999999999999886,0.4,-8.600000000000009,,,0.0,0.31,0.29
1626157,Karl-Anthony Towns,NYK,84,248,29.0,72,35.0,2516.72,24.4,0.63,0.5655737704918034,12.2,0.42,4.7,0.51,0.657,0.389,3.87,0.7,12.8,3.1,2.7,9.800000000000011,1.0,3.1000000000000085,,,0.0,0.64,2.75
1631255,Karlo Matković,NOP,82,231,24.0,42,18.8,790.585,7.7,0.639,0.6750000000000002,3.9999999999999996,0.318,1.6,0.516,0.613,0.397,4.42,1.0,5.0,1.1,1.0,0.30000000000001137,0.5,-5.300000000000011,,,0.0,0.48,1.5
202695,Kawhi Leonard,LAC,79,225,34.0,37,31.9,1179.9566666666667,21.5,0.589,0.5384615384615384,11.700000000000001,0.411,5.1,0.481,0.633,0.408,4.14,0.5,5.9,3.1,1.9,9.399999999999991,1.6,-1.2999999999999972,32.0,11.45,0.0,0.78,0.46
1630811,Keaton Wallace,ATL,75,185,26.0,31,16.2,501.1666666666667,5.4,0.503,0.46153846153846156,2.6,0.329,2.6,0.453,0.617,0.363,4.45,0.3,1.6,2.6,1.1,-8.0,0.9,-6.8999999999999915,,,0.0,0.33,0.11
1631099,Keegan Murray,SAC,80,225,24.0,76,34.3,2610.173333333333,12.4,0.553,0.5714285714285714,4.9,0.343,5.9,0.449,0.536,0.386,4.41,0.9,6.7,1.4,0.8,1.2000000000000028,0.8,-1.1999999999999886,,,0.16,0.58,1.03
1631232,Keion Brooks Jr.,NOP,79,210,24.0,14,23.7,331.7816666666667,10.1,0.581,0.5957446808510639,4.699999999999999,0.326,3.1,0.569,0.62,0.526,4.38,0.7,4.1,0.9,0.9,-12.299999999999997,0.7,1.5,,,0.0,0.33,0.33
1642276,Kel'el Ware,MIA,84,230,21.0,64,22.2,1422.4866666666667,9.3,0.603,0.625,5.6,0.315,1.7,0.481,0.624,0.304,4.09,1.1,7.4,0.9,0.9,2.299999999999997,0.6,-0.09999999999999432,36.0,10.97,0.0,0.29,0.94
1629640,Keldon Johnson,SAS,77,220,25.0,77,23.9,1837.9966666666667,12.7,0.572,0.5781249999999999,6.4,0.318,3.6,0.49,0.605,0.367,4.31,0.3,4.8,1.6,1.0,-3.4000000000000057,0.6,2.1000000000000085,,,0.0,0.52,0.47
203482,Kelly Olynyk,NOP,83,240,34.0,44,20.2,890.9983333333333,8.7,0.609,0.5116279069767442,4.3,0.418,1.8,0.459,0.594,0.307,4.18,0.4,4.7,2.9,1.7,2.700000000000003,0.8,-9.900000000000006,29.5,11.42,0.09,0.3,0.95
1626162,Kelly Oubre Jr.,PHI,80,203,29.0,60,34.6,2078.19,15.1,0.551,0.5476190476190476,8.4,0.293,4.0,0.481,0.625,0.352,4.19,0.5,6.1,1.8,1.3,1.2000000000000028,1.5,0.0,37.0,11.09,0.03,0.77,0.17
1629026,Kenrich Williams,OKC,78,210,30.0,69,16.4,1131.5383333333334,6.3,0.587,0.576923076923077,2.5999999999999996,0.386,2.5,0.448,0.603,0.303,4.2,0.1,3.5,1.4,0.6,0.5,0.6,-1.9000000000000057,33.0,10.86,0.16,0.32,0.6
203484,Kentavious Caldwell-Pope,MEM,77,204,32.0,77,29.6,2279.036666666667,8.7,0.574,0.5714285714285715,2.8,0.342,4.3,0.497,0.614,0.412,3.93,0.4,2.2,1.8,0.8,2.6999999999999886,1.3,1.5,34.5,10.6,0.04,0.58,0.2
1631165,Keon Ellis,SAC,76,175,25.0,80,24.4,1948.1916666666666,8.3,0.664,0.611111111111111,1.7999999999999998,0.433,4.0,0.48,0.671,0.332,4.43,0.8,2.7,1.5,0.9,3.3999999999999915,1.5,-0.7999999999999972,35.5,10.87,0.01,0.53,0.24
1630553,Keon Johnson,BKN,77,185,23.0,79,24.4,1925.2016666666666,10.6,0.499,0.4583333333333332,4.800000000000001,0.314,5.1,0.511,0.68,0.381,4.39,0.4,3.8,2.2,1.5,-5.200000000000003,1.0,0.9000000000000057,48.0,11.45,0.09,0.62,0.22
1642352,Keshad Johnson,MIA,79,225,24.0,16,6.1,98.125,2.7,0.718,0.75,1.2000000000000002,0.429,0.4,0.37,0.333,0.412,4.38,0.3,1.8,0.3,0.3,-7.099999999999994,0.3,-8.0,42.0,11.38,0.0,0.27,0.55
1630556,Kessler Edwards,DAL,79,203,24.0,40,15.2,608.46,4.2,0.597,0.55,2.0,0.407,1.4,0.51,0.556,0.449,4.53,0.5,2.9,1.1,0.4,-3.5999999999999943,0.5,9.299999999999997,37.0,11.3,0.0,0.23,0.7
201142,Kevin Durant,PHX,83,240,36.0,62,36.5,2264.685,26.6,0.642,0.5702479338842975,12.100000000000001,0.43,6.0,0.411,0.56,0.356,3.74,1.2,6.0,4.2,3.1,5.900000000000006,0.8,0.8000000000000114,33.5,12.33,0.02,0.34,0.61
1628989,Kevin Huerter,CHI,79,198,26.0,69,24.3,1678.9933333333333,9.9,0.544,0.5806451612903226,3.1000000000000005,0.338,5.7,0.443,0.602,0.344,4.48,0.3,3.0,2.3,1.0,10.5,1.0,-7.0,38.0,10.89,0.0,0.32,0.25
1628995,Kevin Knox II,GSW,80,215,25.0,14,6.0,83.65666666666667,3.3,0.582,0.6666666666666666,1.5,0.267,1.1,0.432,0.5,0.357,4.36,0.3,1.2,0.4,0.3,-7.8999999999999915,0.1,6.699999999999989,,,0.0,0.0,0.0
201567,Kevin Love,MIA,80,251,36.0,23,10.9,251.45333333333335,5.3,0.488,0.38095238095238093,2.1,0.358,2.9,0.518,0.623,0.55,4.09,0.2,4.1,1.0,0.6,-3.799999999999997,0.7,0.5999999999999943,35.0,11.17,0.1,0.33,0.81
1641755,Kevin McCullar Jr.,NYK,78,210,24.0,4,7.3,29.166666666666668,1.5,0.381,0.3333333333333333,1.5,0.0,0.3,0.7,0.8,0.667,4.43,0.3,2.0,0.5,0.0,-23.700000000000003,0.3,-16.5,,,0.0,0.67,0.0
1629645,Kevin Porter Jr.,MIL,76,203,25.0,75,19.8,1482.02,10.3,0.531,0.507936507936508,6.299999999999999,0.311,2.4,0.475,0.665,0.353,4.38,0.2,3.7,3.4,1.8,-7.300000000000011,1.1,-0.7999999999999972,34.0,10.82,0.0,0.5,0.36
1626172,Kevon Looney,GSW,81,222,29.0,76,15.0,1142.155,4.5,0.535,0.5277777777777778,3.6,0.4,0.1,0.438,0.513,0.378,4.19,0.5,6.1,1.6,0.5,-0.29999999999999716,0.6,-3.5,,,0.0,0.43,1.32
1641718,Keyonte George,UTA,76,185,21.0,67,31.5,2108.475,16.8,0.539,0.459016393442623,6.1,0.343,7.6,0.507,0.691,0.335,4.1,0.1,3.8,5.6,2.7,2.299999999999997,0.7,7.900000000000006,,,0.07,0.48,0.19
203114,Khris Middleton,WAS,79,222,33.0,37,22.8,843.1816666666666,11.9,0.588,0.5454545454545454,5.5,0.361,3.6,0.475,0.609,0.391,4.27,0.2,3.7,4.1,1.5,5.6000000000000085,0.9,1.5999999999999943,31.0,11.45,0.16,0.49,0.78
1630165,Killian Hayes,BKN,77,195,23.0,6,27.1,162.33333333333334,9.0,0.559,0.45945945945945943,3.7,0.381,3.5,0.5,0.68,0.278,4.42,0.7,3.0,5.2,1.5,18.200000000000003,0.7,4.699999999999989,,,0.33,0.33,0.33
202691,Klay Thompson,DAL,77,220,35.0,72,27.3,1964.5683333333334,14.0,0.552,0.44444444444444453,4.499999999999999,0.391,7.7,0.46,0.579,0.369,4.28,0.4,3.4,2.0,1.2,0.7999999999999972,0.7,2.799999999999997,31.5,10.99,0.0,0.4,0.18
1641738,Kobe Brown,LAC,79,250,25.0,40,6.8,272.22,1.9,0.513,0.5454545454545455,1.1,0.231,0.7,0.532,0.683,0.4,4.22,0.1,1.6,0.6,0.3,-8.699999999999989,0.2,5.900000000000006,32.0,11.39,0.0,0.52,0.56
1641723,Kobe Bufkin,ATL,76,195,21.0,10,12.4,123.63666666666667,5.3,0.483,0.49999999999999994,2.8000000000000003,0.211,1.9,0.327,0.467,0.318,4.63,0.2,2.1,1.7,0.8,-18.900000000000006,0.3,-11.700000000000003,36.0,11.71,0.0,0.5,0.1
1627739,Kris Dunn,LAC,75,205,31.0,74,24.1,1782.9183333333333,6.4,0.531,0.5517241379310345,2.9000000000000004,0.335,3.0,0.433,0.634,0.363,4.46,0.4,3.4,2.8,1.0,1.3999999999999915,1.7,-4.099999999999994,,,0.0,0.85,0.22
1631200,Kris Murray,POR,80,216,24.0,69,15.1,1040.3866666666668,4.2,0.472,0.5652173913043478,2.3,0.225,1.7,0.462,0.521,0.367,4.47,0.2,2.6,1.0,0.6,-5.599999999999994,0.5,-7.0,35.0,11.11,0.07,0.46,0.48
204001,Kristaps Porziņģis,BOS,86,240,29.0,42,28.8,1209.9633333333334,19.5,0.618,0.5324675324675324,7.699999999999999,0.412,6.0,0.421,0.479,0.364,3.9,1.5,6.8,2.1,1.3,-3.3999999999999915,0.7,1.2000000000000028,,,0.0,0.5,1.38
203937,Kyle Anderson,MIA,81,230,31.0,61,16.4,1002.0933333333334,5.9,0.538,0.48717948717948717,3.9,0.357,1.1,0.459,0.63,0.323,4.24,0.5,3.4,2.4,0.6,-12.0,0.7,-4.200000000000003,,,0.05,0.2,0.64
1642271,Kyle Filipowski,UTA,83,250,21.0,72,21.1,1521.54,9.6,0.594,0.6097560975609757,4.1,0.35,3.1,0.525,0.672,0.375,4.29,0.3,6.1,1.9,1.4,-2.0999999999999943,0.7,0.9000000000000057,32.5,11.43,0.01,0.38,0.75
1628398,Kyle Kuzma,MIL,81,221,29.0,65,29.8,1936.415,14.8,0.514,0.5121951219512195,8.2,0.307,4.8,0.439,0.627,0.283,4.31,0.3,5.7,2.3,2.2,-5.200000000000003,0.6,6.900000000000006,34.0,10.72,0.14,0.23,0.47
200768,Kyle Lowry,PHI,72,196,39.0,35,18.8,659.4483333333334,3.9,0.525,0.5,0.7999999999999998,0.33,2.5,0.502,0.635,0.408,3.92,0.3,1.9,2.7,0.6,-7.799999999999997,0.9,-8.700000000000003,,,0.18,0.44,0.56
1630283,Kylor Kelley,LAL,84,215,27.0,11,11.5,125.95666666666666,3.1,0.644,0.65,2.0,0.0,0.0,0.49,0.636,0.372,4.46,0.3,3.5,0.5,0.4,-5.799999999999997,0.1,13.200000000000003,,,0.0,0.1,0.6
202681,Kyrie Irving,DAL,74,195,33.0,50,36.1,1803.7966666666666,24.7,0.594,0.5128205128205129,11.7,0.401,7.2,0.463,0.639,0.327,3.9,0.5,4.8,4.6,2.2,6.799999999999997,1.3,0.10000000000000853,,,0.04,0.86,0.32
1642273,Kyshawn George,WAS,80,200,21.0,68,26.5,1802.1833333333334,8.7,0.503,0.46428571428571436,2.8,0.322,5.2,0.423,0.564,0.328,4.57,0.7,4.2,2.5,1.4,1.6000000000000085,1.0,-2.5,32.0,11.9,0.01,0.71,0.54
1630163,LaMelo Ball,CHA,79,180,23.0,47,32.0,1504.475,25.2,0.536,0.47524752475247517,10.100000000000001,0.339,11.2,0.497,0.66,0.395,4.39,0.3,4.9,7.4,3.6,11.200000000000003,1.1,3.200000000000003,,,0.0,0.85,0.3
1630205,Lamar Stevens,MEM,79,230,27.0,17,9.1,155.535,4.4,0.545,0.5714285714285714,2.1,0.296,1.6,0.5,0.696,0.393,4.34,0.2,2.2,0.5,0.6,13.999999999999986,0.3,-14.799999999999997,41.0,10.35,0.0,0.25,0.25
1629013,Landry Shamet,NYK,76,190,28.0,50,15.2,761.6,5.7,0.601,0.6000000000000003,1.4999999999999996,0.397,3.1,0.522,0.678,0.38,4.53,0.0,1.2,0.5,0.4,-4.800000000000011,0.5,-8.799999999999997,39.5,11.26,0.02,0.26,0.47
1626204,Larry Nance Jr.,ATL,80,245,32.0,24,19.3,463.2266666666667,8.5,0.632,0.5757575757575758,3.3,0.447,3.2,0.519,0.646,0.434,4.25,0.5,4.3,1.6,0.7,-6.700000000000003,0.8,2.4000000000000057,,,0.3,0.39,1.48
1628374,Lauri Markkanen,UTA,84,240,28.0,47,31.4,1475.8433333333332,19.0,0.571,0.53125,6.4,0.346,8.5,0.471,0.615,0.378,4.27,0.4,5.9,1.5,1.4,3.3000000000000114,0.7,-1.7999999999999972,,,0.0,0.53,1.04
2544,LeBron James,LAL,81,250,40.0,70,34.9,2444.4466666666667,24.4,0.604,0.5806451612903226,12.400000000000002,0.376,5.7,0.443,0.647,0.34,3.64,0.6,7.8,8.2,3.7,-0.5999999999999943,1.0,5.599999999999994,,,0.13,0.67,0.63
1631159,Leonard Miller,MIN,82,220,21.0,13,2.4,31.595,1.5,0.54,0.625,0.7999999999999999,0.0,0.4,0.444,1.0,0.25,4.44,0.1,0.8,0.0,0.2,-36.8,0.2,-12.200000000000003,37.5,11.0,0.0,0.0,0.33
1631311,Lester Quiñones,NOP,76,208,24.0,13,14.1,183.36666666666667,6.6,0.514,0.5384615384615384,2.6,0.295,3.4,0.42,0.621,0.227,4.54,0.2,1.5,1.8,1.1,-2.299999999999997,0.2,-12.300000000000011,,,0.11,0.11,0.33
1641857,Liam Robbins,MIL,84,250,25.0,13,4.4,56.96666666666667,0.7,0.363,0.5000000000000001,0.39999999999999997,0.0,0.2,0.474,0.75,0.444,4.2,0.2,0.9,0.2,0.5,-33.8,0.2,-26.900000000000006,,,0.0,0.0,0.45
1630322,Lindy Waters III,DET,78,210,27.0,52,15.0,778.41,4.9,0.504,0.5000000000000002,1.1999999999999997,0.344,3.6,0.5,0.644,0.355,4.61,0.2,2.1,1.0,0.4,-2.5,0.5,-1.4000000000000057,,,0.09,0.22,0.35
1629022,Lonnie Walker IV,PHI,76,204,26.0,20,23.8,476.7033333333333,12.4,0.548,0.523809523809524,4.199999999999999,0.354,6.4,0.521,0.732,0.323,4.07,0.3,3.2,2.5,1.3,-7.8999999999999915,0.5,-2.700000000000003,40.0,10.87,0.0,0.33,0.06
1628366,Lonzo Ball,CHI,78,190,27.0,35,22.2,777.03,7.6,0.524,0.46153846153846134,1.3000000000000007,0.344,5.6,0.461,0.626,0.343,4.29,0.5,3.4,3.3,1.2,1.2999999999999972,1.3,-7.5,,,0.0,0.57,0.34
1629652,Luguentz Dort,OKC,76,220,26.0,71,29.2,2073.3,10.1,0.586,0.4615384615384615,2.6000000000000005,0.412,5.8,0.419,0.565,0.321,4.12,0.5,4.1,1.6,0.7,4.800000000000011,1.1,3.700000000000003,38.0,10.79,0.08,0.69,0.68
1629029,Luka Dončić,LAL,78,230,26.0,50,35.4,1768.55,28.2,0.587,0.5229357798165136,10.9,0.368,9.6,0.463,0.602,0.363,3.73,0.4,8.2,7.7,3.6,7.0,1.8,-3.299999999999997,,,0.08,0.54,0.44
1630568,Luka Garza,MIN,82,243,26.0,39,5.6,219.31,3.5,0.573,0.5555555555555555,1.8000000000000003,0.278,0.9,0.532,0.694,0.35,4.67,0.1,1.4,0.3,0.3,-8.0,0.2,-3.200000000000003,29.5,11.9,0.12,0.21,0.55
1628379,Luke Kennard,MEM,77,206,29.0,65,22.6,1471.6916666666666,8.9,0.631,0.5769230769230771,2.5999999999999996,0.433,4.0,0.456,0.576,0.366,4.55,0.1,2.8,3.3,1.1,2.5,0.8,5.099999999999994,,,0.0,0.3,0.27
1628436,Luke Kornet,BOS,85,250,29.0,73,18.6,1361.06,6.0,0.683,0.6842105263157895,3.8,0.0,0.0,0.442,0.505,0.358,4.2,1.0,5.3,1.6,0.4,4.799999999999997,0.5,-3.799999999999997,,,0.0,0.28,1.71
1631247,Luke Travers,CLE,79,207,23.0,12,7.3,87.86,1.0,0.287,0.44444444444444453,0.8999999999999999,0.0,0.8,0.526,0.632,0.2,4.42,0.1,1.7,0.7,0.7,-12.0,0.1,-2.0,,,0.0,0.0,0.5
1630644,Mac McClung,ORL,74,185,26.0,2,5.1,10.233333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,4.32,0.0,0.5,1.5,0.0,10.099999999999994,0.0,19.599999999999994,,,0.0,0.0,0.0
1630201,Malachi Flynn,SAS,73,185,27.0,4,10.9,43.68,4.0,0.512,0.4347826086956522,2.3,0.25,1.0,0.429,0.5,0.167,4.38,0.0,1.8,1.8,1.0,4.599999999999994,0.8,-7.0,,,0.0,0.33,1.0
1631103,Malaki Branham,SAS,76,180,22.0,47,9.1,426.555,5.0,0.575,0.5454545454545454,2.2,0.405,1.8,0.4,0.463,0.346,4.33,0.0,1.1,0.8,0.7,-7.800000000000011,0.2,-7.0,35.0,11.38,0.0,0.23,0.17
1627763,Malcolm Brogdon,WAS,76,229,32.0,24,23.5,564.0766666666667,12.7,0.544,0.46753246753246747,7.7,0.286,2.3,0.512,0.72,0.427,4.2,0.2,3.8,4.1,1.6,1.4000000000000057,0.5,-0.6999999999999886,35.5,10.77,0.0,0.42,0.38
1642502,Malevy Leons,OKC,81,210,25.0,6,3.5,20.966666666666665,0.3,0.266,0.0,0.09999999999999998,0.0,0.2,0.571,0.5,0.5,4.58,0.0,0.5,0.2,0.2,-57.199999999999996,0.0,-0.09999999999999432,,,0.0,0.0,0.0
1627736,Malik Beasley,DET,76,187,28.0,82,27.8,2282.9466666666667,16.3,0.59,0.44736842105263164,3.799999999999999,0.416,9.3,0.493,0.61,0.411,4.1,0.1,2.6,1.7,1.0,1.0999999999999943,0.9,-1.7999999999999972,,,0.0,0.3,0.23
1628370,Malik Monk,SAC,75,200,27.0,65,31.6,2054.11,17.2,0.549,0.5384615384615383,7.800000000000001,0.325,6.6,0.463,0.619,0.388,4.33,0.6,3.8,5.6,2.4,4.799999999999997,0.9,0.5,,,0.03,0.65,0.29
1630699,MarJon Beauchamp,NYK,79,199,24.0,35,4.5,156.28166666666667,2.3,0.535,0.4545454545454546,1.0999999999999999,0.345,0.8,0.328,0.44,0.143,4.29,0.0,1.3,0.3,0.4,22.19999999999999,0.1,14.899999999999991,,,0.05,0.32,0.18
1630542,Marcus Bagley,PHI,78,217,23.0,10,25.3,253.155,6.7,0.456,0.5945945945945946,3.7,0.156,3.2,0.396,0.537,0.27,4.84,1.2,7.0,1.0,0.7,-8.400000000000006,0.9,3.200000000000003,38.5,12.26,0.1,0.5,0.3
1630585,Marcus Garrett,CHA,77,205,26.0,4,19.8,79.38333333333334,7.0,0.487,0.41666666666666663,4.8,0.375,2.0,0.273,0.222,0.182,4.26,0.5,1.5,3.3,1.5,-21.80000000000001,0.8,-8.200000000000003,,,0.0,0.0,0.5
1631204,Marcus Sasser,DET,74,195,24.0,57,14.2,810.7866666666666,6.6,0.589,0.5599999999999999,2.5,0.382,2.7,0.416,0.586,0.262,4.31,0.1,1.2,2.3,0.9,-4.099999999999994,0.6,-5.400000000000006,35.0,10.68,0.0,0.39,0.12
203935,Marcus Smart,WAS,75,220,31.0,34,20.0,680.34,9.0,0.529,0.4571428571428572,3.5,0.348,4.1,0.427,0.552,0.336,4.09,0.3,2.1,3.2,1.6,-2.5,1.1,-5.0,36.0,10.82,0.15,0.68,0.44
1631109,Mark Williams,CHA,84,240,23.0,44,26.6,1171.045,15.3,0.647,0.6039603960396039,10.1,0.0,0.1,0.494,0.655,0.373,4.14,1.2,10.2,2.5,1.6,1.0,0.7,5.900000000000006,,,0.0,0.64,1.66
1628365,Markelle Fultz,SAC,76,209,27.0,21,8.8,184.05833333333334,2.9,0.452,0.39285714285714285,2.8000000000000003,0.5,0.4,0.426,0.615,0.261,4.44,0.1,1.0,1.3,0.7,-8.900000000000006,0.5,-13.200000000000003,,,0.0,0.21,0.11
202693,Markieff Morris,LAL,81,245,35.0,15,11.0,164.43333333333334,3.7,0.385,0.3478260869565217,2.3000000000000003,0.25,2.4,0.485,0.667,0.385,3.68,0.2,1.5,1.4,0.3,-15.5,0.1,-2.8000000000000114,31.5,,0.0,0.09,0.73
1628963,Marvin Bagley III,MEM,82,235,26.0,31,8.6,265.2266666666667,4.4,0.56,0.6071428571428572,2.8,0.158,0.6,0.387,0.5,0.328,4.49,0.3,2.7,0.4,0.4,5.699999999999989,0.3,-5.799999999999997,,,0.04,0.25,0.58
1630222,Mason Jones,SAC,76,200,26.0,10,4.5,45.391666666666666,2.3,0.569,0.8,1.0,0.125,0.8,0.5,0.25,0.5,4.38,0.1,0.9,1.1,0.1,-8.5,0.0,-10.100000000000009,31.0,10.6,0.0,0.33,0.0
203486,Mason Plumlee,PHX,82,254,35.0,74,17.6,1300.045,4.5,0.645,0.6538461538461539,2.6,0.0,0.1,0.505,0.623,0.387,4.45,0.6,6.1,1.8,0.8,3.0,0.4,-2.299999999999997,36.0,10.89,0.01,0.22,1.14
1641824,Matas Buzelis,CHI,82,209,20.0,80,18.9,1511.295,8.6,0.571,0.5555555555555555,3.6000000000000005,0.361,3.3,0.459,0.539,0.363,4.49,0.9,3.5,1.0,0.9,-2.3999999999999915,0.4,-2.4000000000000057,38.0,10.73,0.01,0.35,0.39
1629680,Matisse Thybulle,POR,77,201,28.0,15,20.8,312.2816666666667,7.5,0.592,0.5185185185185185,2.7,0.438,3.2,0.463,0.675,0.194,4.33,0.6,3.5,1.9,0.9,-5.900000000000006,2.2,-9.200000000000003,,,0.0,0.4,0.13
1630346,Matt Ryan,NOP,78,215,28.0,19,3.6,67.82166666666667,1.5,0.439,0.3333333333333333,0.6000000000000001,0.316,1.0,0.5,0.571,0.308,4.37,0.0,0.4,0.2,0.2,-38.900000000000006,0.1,-5.200000000000003,,,0.14,0.14,0.0
1631108,Max Christie,DAL,77,190,22.0,78,27.3,2127.141666666667,9.6,0.57,0.4722222222222223,3.5999999999999996,0.366,4.0,0.473,0.621,0.304,4.31,0.4,3.3,1.9,1.1,8.200000000000003,0.8,-2.799999999999997,37.5,10.82,0.0,0.28,0.35
1629622,Max Strus,CLE,77,215,29.0,50,25.5,1272.725,9.4,0.607,0.6250000000000001,1.5999999999999996,0.386,5.9,0.492,0.643,0.376,4.69,0.2,4.3,3.2,1.1,0.19999999999998863,0.5,1.7999999999999972,,,0.08,0.68,0.46
1628467,Maxi Kleber,LAL,82,240,33.0,34,18.7,636.875,3.0,0.489,0.5000000000000001,1.4,0.265,1.4,0.497,0.642,0.403,4.04,0.5,2.8,1.3,0.7,-2.8999999999999915,0.3,1.7999999999999972,,,0.0,0.26,0.85
1641721,Maxwell Lewis,BKN,79,215,22.0,28,11.7,327.68833333333333,4.1,0.516,0.4285714285714287,2.0999999999999996,0.38,1.8,0.504,0.717,0.255,4.39,0.3,2.0,0.7,0.5,-41.10000000000001,0.3,6.299999999999997,36.5,11.4,0.0,0.09,0.14
1630695,Micah Potter,UTA,81,248,27.0,38,18.6,705.165,4.3,0.563,0.7,1.0,0.316,2.6,0.437,0.583,0.316,4.34,0.4,4.3,0.8,0.8,-1.4000000000000057,0.4,-3.0999999999999943,,,0.03,0.24,0.97
1629008,Michael Porter Jr.,DEN,82,218,27.0,77,33.7,2593.2633333333333,18.2,0.617,0.6111111111111113,7.199999999999999,0.395,6.4,0.482,0.635,0.369,4.01,0.5,7.0,2.1,1.4,7.5,0.6,4.800000000000011,,,0.0,0.44,0.6
1628969,Mikal Bridges,NYK,78,209,28.0,82,37.0,3036.076666666667,17.6,0.585,0.5909090909090908,8.8,0.354,5.6,0.464,0.609,0.342,4.3,0.5,3.2,3.7,1.6,9.0,0.9,3.0,,,0.0,0.73,0.35
201144,Mike Conley,MIN,72,175,37.0,71,24.7,1755.85,8.2,0.573,0.36363636363636376,2.1999999999999993,0.41,4.4,0.484,0.609,0.37,4.35,0.2,2.6,4.5,1.1,2.0,1.1,-1.0999999999999943,40.5,11.63,0.1,0.42,0.32
1628970,Miles Bridges,CHA,79,225,27.0,64,31.7,2028.735,20.3,0.541,0.51,10.0,0.313,7.0,0.424,0.565,0.298,4.19,0.7,7.5,3.9,2.1,5.0,0.7,-1.7000000000000028,,,0.03,0.5,0.84
1630540,Miles McBride,NYK,73,195,24.0,64,24.9,1593.455,9.5,0.531,0.47222222222222227,3.5999999999999996,0.369,4.9,0.442,0.586,0.361,4.36,0.3,2.5,2.9,0.6,0.7999999999999972,1.0,-4.299999999999997,38.5,11.08,0.03,0.56,0.48
1641936,Miles Norris,BOS,79,220,25.0,3,11.6,34.916666666666664,2.3,0.354,0.0,0.7000000000000002,0.286,2.3,0.167,0.333,0.0,4.35,0.3,3.0,0.0,0.0,-35.099999999999994,0.7,0.6000000000000085,,,0.0,0.67,0.67
1629011,Mitchell Robinson,NYK,84,240,27.0,17,17.1,290.12333333333333,5.1,0.676,0.6666666666666667,3.3,0.0,0.0,0.461,0.695,0.256,4.02,1.1,5.9,0.8,0.6,-3.4000000000000057,0.9,-5.0,,,0.0,0.65,1.65
1628964,Mo Bamba,NOP,84,231,27.0,32,12.9,413.485,4.3,0.557,0.6111111111111112,1.8,0.278,1.7,0.443,0.543,0.385,4.06,1.0,4.5,0.6,0.6,-4.0,0.3,4.0,,,0.0,0.31,0.91
1628420,Monte Morris,PHX,74,183,30.0,45,12.7,570.77,5.2,0.546,0.45833333333333337,2.4,0.36,1.9,0.424,0.609,0.324,4.26,0.1,1.5,1.6,0.5,-3.4000000000000057,0.4,-10.299999999999997,33.5,11.0,0.0,0.21,0.23
1629021,Moritz Wagner,ORL,83,245,28.0,30,18.8,564.1566666666666,12.9,0.649,0.6551724137931034,5.800000000000001,0.36,2.5,0.513,0.618,0.319,4.25,0.4,4.9,1.4,1.6,-2.9000000000000057,0.8,-2.0,34.0,11.48,0.17,0.38,1.14
1629650,Moses Brown,DAL,86,258,25.0,13,9.1,118.57666666666667,5.8,0.706,0.6842105263157895,3.8,0.0,0.0,0.449,0.579,0.125,4.28,0.3,3.4,0.2,0.8,1.6999999999999886,0.5,-6.3999999999999915,31.0,11.95,0.0,0.09,0.45
